id,desktop_inventory,desktop_inventory_element,desktop_inventory_element_result,process_result_state,process_result_type,detail,complete_description,commentaries,desktop_inventory_partial_inventory
1454285,11358,1246552,1254373,OK,OK,NULL,NULL,"Element OK.",421
1454286,11358,1246553,1254364,OK,OK,NULL,NULL,"Element OK.",421
1454287,11358,1246554,1254365,OK,OK,NULL,NULL,"Element OK.",421
1454288,11358,1246555,1254339,OK,OK,NULL,NULL,"Element OK.",421
1454289,11358,1246556,1254393,OK,OK,NULL,NULL,"Element OK.",421
1454290,11358,1246557,1254349,OK,OK,NULL,NULL,"Element OK.",421
1454291,11358,1246558,1254407,OK,OK,NULL,NULL,"Element OK.",421
1454292,11358,1246559,1254353,OK,OK,NULL,NULL,"Element OK.",421
1454293,11358,1246560,1254350,OK,OK,NULL,NULL,"Element OK.",421
1454294,11358,1246561,1254347,OK,OK,NULL,NULL,"Element OK.",421
1454295,11358,1246562,1254352,OK,OK,NULL,NULL,"Element OK.",421
1454296,11358,1246563,1254351,OK,OK,NULL,NULL,"Element OK.",421
1454297,11358,1246564,1254344,OK,OK,NULL,NULL,"Element OK.",421
1454298,11358,1246565,1254342,OK,OK,NULL,NULL,"Element OK.",421
1454299,11358,1246566,1254338,OK,OK,NULL,NULL,"Element OK.",421
1454300,11358,1246567,1254341,OK,OK,NULL,NULL,"Element OK.",421
1454301,11358,1246568,1254340,OK,OK,NULL,NULL,"Element OK.",421
1454302,11358,1246569,1254335,OK,OK,NULL,NULL,"Element OK.",421
1454303,11358,1246570,1254336,OK,OK,NULL,NULL,"Element OK.",421
1454304,11358,1246571,1254366,OK,OK,NULL,NULL,"Element OK.",421
1454305,11358,1246572,1254368,OK,OK,NULL,NULL,"Element OK.",421
1454306,11358,1246573,1254369,OK,OK,NULL,NULL,"Element OK.",421
1454307,11358,1246574,1254370,OK,OK,NULL,NULL,"Element OK.",421
1454308,11358,1246575,1254345,OK,OK,NULL,NULL,"Element OK.",421
1454309,11358,1246576,1254367,OK,OK,NULL,NULL,"Element OK.",421
1454310,11358,1246577,1254371,OK,OK,NULL,NULL,"Element OK.",421
1454311,11358,1249195,1231159,OK,OK,NULL,NULL,"Element OK.",474
1454322,11358,1246658,1216432,OK,OK,NULL,NULL,"Element OK.",427
1454323,11358,1246659,1216443,OK,OK,NULL,NULL,"Element OK.",427
1454324,11358,1246660,1216446,OK,OK,NULL,NULL,"Element OK.",427
1454325,11358,1246661,1216373,OK,OK,NULL,NULL,"Element OK.",427
1454326,11358,1246662,1216444,OK,OK,NULL,NULL,"Element OK.",427
1454327,11358,1246663,1216433,OK,OK,NULL,NULL,"Element OK.",427
1454328,11358,1246664,1216441,OK,OK,NULL,NULL,"Element OK.",427
1454329,11358,1246665,1216431,OK,OK,NULL,NULL,"Element OK.",427
1454330,11358,1246666,1216430,OK,OK,NULL,NULL,"Element OK.",427
1454331,11358,1246667,1216445,OK,OK,NULL,NULL,"Element OK.",427
1454332,11358,1246668,1216439,OK,OK,NULL,NULL,"Element OK.",427
1454333,11358,1246669,1216442,OK,OK,NULL,NULL,"Element OK.",427
1454334,11358,1246670,1216372,OK,OK,NULL,NULL,"Element OK.",427
1454335,11358,1246671,1216440,OK,OK,NULL,NULL,"Element OK.",427
1454336,11358,1246672,1216374,OK,OK,NULL,NULL,"Element OK.",427
1454337,11358,1246673,1216438,OK,OK,NULL,NULL,"Element OK.",427
1454338,11358,1246674,1216375,OK,OK,NULL,NULL,"Element OK.",427
1454339,11358,1246675,1216435,OK,OK,NULL,NULL,"Element OK.",427
1454340,11358,1246676,1216376,OK,OK,NULL,NULL,"Element OK.",427
1454341,11358,1246677,1216377,OK,OK,NULL,NULL,"Element OK.",427
1454342,11358,1246678,1216378,OK,OK,NULL,NULL,"Element OK.",427
1454343,11358,1246679,1216451,OK,OK,NULL,NULL,"Element OK.",427
1454344,11358,1246680,1216379,OK,OK,NULL,NULL,"Element OK.",427
1454345,11358,1246681,1216382,OK,OK,NULL,NULL,"Element OK.",427
1454346,11358,1246682,1216380,OK,OK,NULL,NULL,"Element OK.",427
1454347,11358,1246683,1216436,OK,OK,NULL,NULL,"Element OK.",427
1454348,11358,1246684,1216448,OK,OK,NULL,NULL,"Element OK.",427
1454349,11358,1246685,1216434,OK,OK,NULL,NULL,"Element OK.",427
1454350,11358,1246686,1216381,OK,OK,NULL,NULL,"Element OK.",427
1454351,11358,1246687,1216419,OK,OK,NULL,NULL,"Element OK.",427
1454352,11358,1246688,1216384,OK,OK,NULL,NULL,"Element OK.",427
1454353,11358,1246689,1216383,OK,OK,NULL,NULL,"Element OK.",427
1454354,11358,1246690,1216388,OK,OK,NULL,NULL,"Element OK.",427
1454355,11358,1246691,1216385,OK,OK,NULL,NULL,"Element OK.",427
1454356,11358,1246692,1216418,OK,OK,NULL,NULL,"Element OK.",427
1454357,11358,1246693,1216422,OK,OK,NULL,NULL,"Element OK.",427
1454358,11358,1246694,1216386,OK,OK,NULL,NULL,"Element OK.",427
1454359,11358,1246695,1216421,OK,OK,NULL,NULL,"Element OK.",427
1454360,11358,1246696,1216437,OK,OK,NULL,NULL,"Element OK.",427
1454361,11358,1246697,1216387,OK,OK,NULL,NULL,"Element OK.",427
1454362,11358,1246698,1216420,OK,OK,NULL,NULL,"Element OK.",427
1454363,11358,1246699,1216425,OK,OK,NULL,NULL,"Element OK.",427
1454364,11358,1246700,1216447,OK,OK,NULL,NULL,"Element OK.",427
1454365,11358,1246701,1216424,OK,OK,NULL,NULL,"Element OK.",427
1454366,11358,1246702,1216390,OK,OK,NULL,NULL,"Element OK.",427
1454367,11358,1246703,1216391,OK,OK,NULL,NULL,"Element OK.",427
1454368,11358,1246704,1216392,OK,OK,NULL,NULL,"Element OK.",427
1454369,11358,1246705,1216389,OK,OK,NULL,NULL,"Element OK.",427
1454370,11358,1246706,1216394,OK,OK,NULL,NULL,"Element OK.",427
1454371,11358,1246707,1216393,OK,OK,NULL,NULL,"Element OK.",427
1454372,11358,1246708,1216396,OK,OK,NULL,NULL,"Element OK.",427
1454373,11358,1246709,1216397,OK,OK,NULL,NULL,"Element OK.",427
1454374,11358,1246710,1216399,OK,OK,NULL,NULL,"Element OK.",427
1454375,11358,1246711,1216398,OK,OK,NULL,NULL,"Element OK.",427
1454376,11358,1246712,1216395,OK,OK,NULL,NULL,"Element OK.",427
1454377,11358,1246713,1216400,OK,OK,NULL,NULL,"Element OK.",427
1454378,11358,1246714,1216403,OK,OK,NULL,NULL,"Element OK.",427
1454379,11358,1246715,1216406,OK,OK,NULL,NULL,"Element OK.",427
1454380,11358,1246716,1216401,OK,OK,NULL,NULL,"Element OK.",427
1454381,11358,1246717,1216402,OK,OK,NULL,NULL,"Element OK.",427
1454382,11358,1246718,1216407,OK,OK,NULL,NULL,"Element OK.",427
1454383,11358,1246719,1216408,OK,OK,NULL,NULL,"Element OK.",427
1454384,11358,1246720,1216405,OK,OK,NULL,NULL,"Element OK.",427
1454385,11358,1246721,1216404,OK,OK,NULL,NULL,"Element OK.",427
1454386,11358,1246722,1216411,OK,OK,NULL,NULL,"Element OK.",427
1454387,11358,1246723,1216423,OK,OK,NULL,NULL,"Element OK.",427
1454388,11358,1246724,1216428,OK,OK,NULL,NULL,"Element OK.",427
1454389,11358,1246725,1216410,OK,OK,NULL,NULL,"Element OK.",427
1454390,11358,1246726,1216449,OK,OK,NULL,NULL,"Element OK.",427
1454391,11358,1246727,1216450,OK,OK,NULL,NULL,"Element OK.",427
1454392,11358,1246728,1216427,OK,OK,NULL,NULL,"Element OK.",427
1454393,11358,1246729,1216409,OK,OK,NULL,NULL,"Element OK.",427
1454394,11358,1246730,1216412,OK,OK,NULL,NULL,"Element OK.",427
1454395,11358,1246731,1216417,OK,OK,NULL,NULL,"Element OK.",427
1454396,11358,1246732,1216413,OK,OK,NULL,NULL,"Element OK.",427
1454397,11358,1246733,1216414,OK,OK,NULL,NULL,"Element OK.",427
1454398,11358,1246734,1216415,OK,OK,NULL,NULL,"Element OK.",427
1454399,11358,1246735,1216416,OK,OK,NULL,NULL,"Element OK.",427
1454400,11358,1246736,1216458,OK,OK,NULL,NULL,"Element OK.",427
1454401,11358,1246737,1216455,OK,OK,NULL,NULL,"Element OK.",427
1454402,11358,1246738,1216459,OK,OK,NULL,NULL,"Element OK.",427
1454403,11358,1246739,1216369,OK,OK,NULL,NULL,"Element OK.",427
1454404,11358,1246740,1216452,OK,OK,NULL,NULL,"Element OK.",427
1454405,11358,1246741,1216456,OK,OK,NULL,NULL,"Element OK.",427
1454406,11358,1246742,1216368,OK,OK,NULL,NULL,"Element OK.",427
1454407,11358,1246743,1216453,OK,OK,NULL,NULL,"Element OK.",427
1454408,11358,1246744,1216370,OK,OK,NULL,NULL,"Element OK.",427
1454409,11358,1246745,1216367,OK,OK,NULL,NULL,"Element OK.",427
1454410,11358,1246746,1216454,OK,OK,NULL,NULL,"Element OK.",427
1454411,11358,1246747,1216457,OK,OK,NULL,NULL,"Element OK.",427
1454412,11358,1246748,1216461,OK,OK,NULL,NULL,"Element OK.",427
1454413,11358,1246749,1216371,OK,OK,NULL,NULL,"Element OK.",427
1454414,11358,1246750,1216460,OK,OK,NULL,NULL,"Element OK.",427
1454415,11358,1246903,1260428,OK,OK,NULL,NULL,"Element OK.",433
1454416,11358,1246904,1260465,OK,OK,NULL,NULL,"Element OK.",433
1454417,11358,1246905,1260414,OK,OK,NULL,NULL,"Element OK.",433
1454418,11358,1246906,1260413,OK,OK,NULL,NULL,"Element OK.",433
1454419,11358,1246907,1260415,OK,OK,NULL,NULL,"Element OK.",433
1454420,11358,1246908,1260402,OK,OK,NULL,NULL,"Element OK.",433
1454421,11358,1246909,1260462,OK,OK,NULL,NULL,"Element OK.",433
1454422,11358,1246910,1260411,OK,OK,NULL,NULL,"Element OK.",433
1454423,11358,1246911,1260412,OK,OK,NULL,NULL,"Element OK.",433
1454424,11358,1246912,1260459,OK,OK,NULL,NULL,"Element OK.",433
1454425,11358,1246913,1260461,OK,OK,NULL,NULL,"Element OK.",433
1454426,11358,1246914,1260456,OK,OK,NULL,NULL,"Element OK.",433
1454427,11358,1246915,1260460,OK,OK,NULL,NULL,"Element OK.",433
1454428,11358,1246916,1260476,OK,OK,NULL,NULL,"Element OK.",433
1454429,11358,1246917,1260480,OK,OK,NULL,NULL,"Element OK.",433
1454430,11358,1246918,1260477,OK,OK,NULL,NULL,"Element OK.",433
1454431,11358,1246919,1260482,OK,OK,NULL,NULL,"Element OK.",433
1454432,11358,1246920,1260479,OK,OK,NULL,NULL,"Element OK.",433
1454433,11358,1246921,1260478,OK,OK,NULL,NULL,"Element OK.",433
1454434,11358,1246922,1260521,OK,OK,NULL,NULL,"Element OK.",433
1454435,11358,1246923,1260406,OK,OK,NULL,NULL,"Element OK.",433
1454436,11358,1246924,1260455,OK,OK,NULL,NULL,"Element OK.",433
1454437,11358,1246925,1260469,OK,OK,NULL,NULL,"Element OK.",433
1454438,11358,1246926,1260475,OK,OK,NULL,NULL,"Element OK.",433
1454439,11358,1246927,1260404,OK,OK,NULL,NULL,"Element OK.",433
1454440,11358,1246928,1260405,OK,OK,NULL,NULL,"Element OK.",433
1454441,11358,1246929,1260454,OK,OK,NULL,NULL,"Element OK.",433
1454442,11358,1246930,1260407,OK,OK,NULL,NULL,"Element OK.",433
1454443,11358,1246931,1260403,OK,OK,NULL,NULL,"Element OK.",433
1454444,11358,1246932,1260453,OK,OK,NULL,NULL,"Element OK.",433
1454445,11358,1246933,1260420,OK,OK,NULL,NULL,"Element OK.",433
1454446,11358,1246934,1260416,OK,OK,NULL,NULL,"Element OK.",433
1454447,11358,1246935,1260418,OK,OK,NULL,NULL,"Element OK.",433
1454448,11358,1246936,1260408,OK,OK,NULL,NULL,"Element OK.",433
1454449,11358,1246937,1260523,OK,OK,NULL,NULL,"Element OK.",433
1454450,11358,1246938,1260467,OK,OK,NULL,NULL,"Element OK.",433
1454451,11358,1246939,1260431,OK,OK,NULL,NULL,"Element OK.",433
1454452,11358,1246940,1260457,OK,OK,NULL,NULL,"Element OK.",433
1454453,11358,1246941,1260474,OK,OK,NULL,NULL,"Element OK.",433
1454454,11358,1246942,1260458,OK,OK,NULL,NULL,"Element OK.",433
1454455,11358,1246943,1260419,OK,OK,NULL,NULL,"Element OK.",433
1454456,11358,1246944,1260466,OK,OK,NULL,NULL,"Element OK.",433
1454457,11358,1246945,1260417,OK,OK,NULL,NULL,"Element OK.",433
1454458,11358,1246946,1260452,OK,OK,NULL,NULL,"Element OK.",433
1454459,11358,1246947,1260429,OK,OK,NULL,NULL,"Element OK.",433
1454460,11358,1246948,1260433,OK,OK,NULL,NULL,"Element OK.",433
1454461,11358,1246949,1260463,OK,OK,NULL,NULL,"Element OK.",433
1454462,11358,1246950,1260513,OK,OK,NULL,NULL,"Element OK.",433
1454463,11358,1246951,1260410,OK,OK,NULL,NULL,"Element OK.",433
1454464,11358,1246952,1260427,OK,OK,NULL,NULL,"Element OK.",433
1454465,11358,1246953,1260472,OK,OK,NULL,NULL,"Element OK.",433
1454466,11358,1246954,1260516,OK,OK,NULL,NULL,"Element OK.",433
1454467,11358,1246955,1260518,OK,OK,NULL,NULL,"Element OK.",433
1454468,11358,1246956,1260520,OK,OK,NULL,NULL,"Element OK.",433
1454469,11358,1246957,1260270,OK,OK,NULL,NULL,"Element OK.",433
1454470,11358,1246958,1260383,OK,OK,NULL,NULL,"Element OK.",433
1454471,11358,1246959,1260265,OK,OK,NULL,NULL,"Element OK.",433
1454472,11358,1246960,1260275,OK,OK,NULL,NULL,"Element OK.",433
1454473,11358,1246961,1260468,OK,OK,NULL,NULL,"Element OK.",433
1454474,11358,1246962,1260470,OK,OK,NULL,NULL,"Element OK.",433
1454475,11358,1246963,1260267,OK,OK,NULL,NULL,"Element OK.",433
1454476,11358,1246964,1260268,OK,OK,NULL,NULL,"Element OK.",433
1454477,11358,1246965,1260269,OK,OK,NULL,NULL,"Element OK.",433
1454478,11358,1246966,1260328,OK,OK,NULL,NULL,"Element OK.",433
1454479,11358,1246967,1260307,OK,OK,NULL,NULL,"Element OK.",433
1454480,11358,1246968,1260310,OK,OK,NULL,NULL,"Element OK.",433
1454481,11358,1246969,1260308,OK,OK,NULL,NULL,"Element OK.",433
1454482,11358,1246970,1260311,OK,OK,NULL,NULL,"Element OK.",433
1454483,11358,1246971,1260309,OK,OK,NULL,NULL,"Element OK.",433
1454484,11358,1246972,1260312,OK,OK,NULL,NULL,"Element OK.",433
1454485,11358,1246973,1260302,OK,OK,NULL,NULL,"Element OK.",433
1454486,11358,1246974,1260305,OK,OK,NULL,NULL,"Element OK.",433
1454487,11358,1246975,1260303,OK,OK,NULL,NULL,"Element OK.",433
1454488,11358,1246976,1260314,OK,OK,NULL,NULL,"Element OK.",433
1454489,11358,1246977,1260321,OK,OK,NULL,NULL,"Element OK.",433
1454490,11358,1246978,1260317,OK,OK,NULL,NULL,"Element OK.",433
1454491,11358,1246979,1260322,OK,OK,NULL,NULL,"Element OK.",433
1454492,11358,1246980,1260323,OK,OK,NULL,NULL,"Element OK.",433
1454493,11358,1246981,1260319,OK,OK,NULL,NULL,"Element OK.",433
1454494,11358,1246982,1260320,OK,OK,NULL,NULL,"Element OK.",433
1454495,11358,1246983,1260315,OK,OK,NULL,NULL,"Element OK.",433
1454496,11358,1246984,1260306,OK,OK,NULL,NULL,"Element OK.",433
1454497,11358,1246985,1260327,OK,OK,NULL,NULL,"Element OK.",433
1454498,11358,1246986,1260304,OK,OK,NULL,NULL,"Element OK.",433
1454499,11358,1246987,1260301,OK,OK,NULL,NULL,"Element OK.",433
1454500,11358,1246988,1260313,OK,OK,NULL,NULL,"Element OK.",433
1454501,11358,1246989,1260316,OK,OK,NULL,NULL,"Element OK.",433
1454502,11358,1246990,1260324,OK,OK,NULL,NULL,"Element OK.",433
1454503,11358,1246991,1260296,OK,OK,NULL,NULL,"Element OK.",433
1454504,11358,1246992,1260299,OK,OK,NULL,NULL,"Element OK.",433
1454505,11358,1246993,1260297,OK,OK,NULL,NULL,"Element OK.",433
1454506,11358,1246994,1260300,OK,OK,NULL,NULL,"Element OK.",433
1454507,11358,1246995,1260515,OK,OK,NULL,NULL,"Element OK.",433
1454508,11358,1246996,1260390,OK,OK,NULL,NULL,"Element OK.",433
1454509,11358,1246997,1260382,OK,OK,NULL,NULL,"Element OK.",433
1454510,11358,1246998,1260298,OK,OK,NULL,NULL,"Element OK.",433
1454511,11358,1246999,1260464,OK,OK,NULL,NULL,"Element OK.",433
1454512,11358,1247000,1260471,OK,OK,NULL,NULL,"Element OK.",433
1454513,11358,1247001,1260335,OK,OK,NULL,NULL,"Element OK.",433
1454514,11358,1247002,1260331,OK,OK,NULL,NULL,"Element OK.",433
1454515,11358,1247003,1260337,OK,OK,NULL,NULL,"Element OK.",433
1454516,11358,1247004,1260333,OK,OK,NULL,NULL,"Element OK.",433
1454517,11358,1247005,1260342,OK,OK,NULL,NULL,"Element OK.",433
1454518,11358,1247006,1260343,OK,OK,NULL,NULL,"Element OK.",433
1454519,11358,1247007,1260346,OK,OK,NULL,NULL,"Element OK.",433
1454520,11358,1247008,1260345,OK,OK,NULL,NULL,"Element OK.",433
1454521,11358,1247009,1260326,OK,OK,NULL,NULL,"Element OK.",433
1454522,11358,1247010,1260325,OK,OK,NULL,NULL,"Element OK.",433
1454523,11358,1247011,1260318,OK,OK,NULL,NULL,"Element OK.",433
1454524,11358,1247012,1260295,OK,OK,NULL,NULL,"Element OK.",433
1454525,11358,1247013,1260338,OK,OK,NULL,NULL,"Element OK.",433
1454526,11358,1247014,1260332,OK,OK,NULL,NULL,"Element OK.",433
1454527,11358,1247015,1260339,OK,OK,NULL,NULL,"Element OK.",433
1454528,11358,1247016,1260334,OK,OK,NULL,NULL,"Element OK.",433
1454529,11358,1247017,1260260,OK,OK,NULL,NULL,"Element OK.",433
1454530,11358,1247018,1260259,OK,OK,NULL,NULL,"Element OK.",433
1454531,11358,1247019,1260263,OK,OK,NULL,NULL,"Element OK.",433
1454532,11358,1247020,1260262,OK,OK,NULL,NULL,"Element OK.",433
1454533,11358,1247021,1260261,OK,OK,NULL,NULL,"Element OK.",433
1454534,11358,1247022,1260264,OK,OK,NULL,NULL,"Element OK.",433
1454535,11358,1247023,1260281,OK,OK,NULL,NULL,"Element OK.",433
1454536,11358,1247024,1260280,OK,OK,NULL,NULL,"Element OK.",433
1454537,11358,1247025,1260559,OK,OK,NULL,NULL,"Element OK.",433
1454538,11358,1247026,1260560,OK,OK,NULL,NULL,"Element OK.",433
1454539,11358,1247027,1260276,OK,OK,NULL,NULL,"Element OK.",433
1454540,11358,1247028,1260278,OK,OK,NULL,NULL,"Element OK.",433
1454541,11358,1247029,1260277,OK,OK,NULL,NULL,"Element OK.",433
1454542,11358,1247030,1260279,OK,OK,NULL,NULL,"Element OK.",433
1454543,11358,1247031,1260266,OK,OK,NULL,NULL,"Element OK.",433
1454544,11358,1247032,1260274,OK,OK,NULL,NULL,"Element OK.",433
1454545,11358,1247033,1260341,OK,OK,NULL,NULL,"Element OK.",433
1454546,11358,1247034,1260344,OK,OK,NULL,NULL,"Element OK.",433
1454547,11358,1247035,1260347,OK,OK,NULL,NULL,"Element OK.",433
1454548,11358,1247036,1260348,OK,OK,NULL,NULL,"Element OK.",433
1454549,11358,1247037,1260340,OK,OK,NULL,NULL,"Element OK.",433
1454550,11358,1247038,1260329,OK,OK,NULL,NULL,"Element OK.",433
1454551,11358,1247039,1260336,OK,OK,NULL,NULL,"Element OK.",433
1454552,11358,1247040,1260330,OK,OK,NULL,NULL,"Element OK.",433
1454553,11358,1247041,1260487,OK,OK,NULL,NULL,"Element OK.",433
1454554,11358,1247042,1260481,OK,OK,NULL,NULL,"Element OK.",433
1454555,11358,1247043,1260430,OK,OK,NULL,NULL,"Element OK.",433
1454556,11358,1247044,1260489,OK,OK,NULL,NULL,"Element OK.",433
1454557,11358,1247045,1260271,OK,OK,NULL,NULL,"Element OK.",433
1454558,11358,1247046,1260256,OK,OK,NULL,NULL,"Element OK.",433
1454559,11358,1247047,1260530,OK,OK,NULL,NULL,"Element OK.",433
1454560,11358,1247048,1260514,OK,OK,NULL,NULL,"Element OK.",433
1454561,11358,1247049,1260519,OK,OK,NULL,NULL,"Element OK.",433
1454562,11358,1247050,1260517,OK,OK,NULL,NULL,"Element OK.",433
1454563,11358,1247051,1260524,OK,OK,NULL,NULL,"Element OK.",433
1454564,11358,1247052,1260432,OK,OK,NULL,NULL,"Element OK.",433
1454565,11358,1247053,1260499,OK,OK,NULL,NULL,"Element OK.",433
1454566,11358,1247054,1260409,OK,OK,NULL,NULL,"Element OK.",433
1454567,11358,1247055,1260488,OK,OK,NULL,NULL,"Element OK.",433
1454568,11358,1247056,1260486,OK,OK,NULL,NULL,"Element OK.",433
1454569,11358,1247057,1260473,OK,OK,NULL,NULL,"Element OK.",433
1454570,11358,1247058,1260391,OK,OK,NULL,NULL,"Element OK.",433
1454571,11358,1247059,1260483,OK,OK,NULL,NULL,"Element OK.",433
1454572,11358,1247060,1260389,OK,OK,NULL,NULL,"Element OK.",433
1454573,11358,1247061,1260392,OK,OK,NULL,NULL,"Element OK.",433
1454574,11358,1247062,1260354,OK,OK,NULL,NULL,"Element OK.",433
1454575,11358,1247063,1260363,OK,OK,NULL,NULL,"Element OK.",433
1454576,11358,1247064,1260398,OK,OK,NULL,NULL,"Element OK.",433
1454577,11358,1247065,1260397,OK,OK,NULL,NULL,"Element OK.",433
1454578,11358,1247066,1260395,OK,OK,NULL,NULL,"Element OK.",433
1454579,11358,1247067,1260399,OK,OK,NULL,NULL,"Element OK.",433
1454580,11358,1247068,1260386,OK,OK,NULL,NULL,"Element OK.",433
1454581,11358,1247069,1260385,OK,OK,NULL,NULL,"Element OK.",433
1454582,11358,1247070,1260394,OK,OK,NULL,NULL,"Element OK.",433
1454583,11358,1247071,1260393,OK,OK,NULL,NULL,"Element OK.",433
1454584,11358,1247072,1260388,OK,OK,NULL,NULL,"Element OK.",433
1454585,11358,1247073,1260401,OK,OK,NULL,NULL,"Element OK.",433
1454586,11358,1247074,1260387,OK,OK,NULL,NULL,"Element OK.",433
1454587,11358,1247075,1260361,OK,OK,NULL,NULL,"Element OK.",433
1454588,11358,1247076,1260396,OK,OK,NULL,NULL,"Element OK.",433
1454589,11358,1247077,1260384,OK,OK,NULL,NULL,"Element OK.",433
1454590,11358,1247078,1260360,OK,OK,NULL,NULL,"Element OK.",433
1454591,11358,1247079,1260365,OK,OK,NULL,NULL,"Element OK.",433
1454592,11358,1247080,1260355,OK,OK,NULL,NULL,"Element OK.",433
1454593,11358,1247081,1260362,OK,OK,NULL,NULL,"Element OK.",433
1454594,11358,1247082,1260400,OK,OK,NULL,NULL,"Element OK.",433
1454595,11358,1247083,1260364,OK,OK,NULL,NULL,"Element OK.",433
1454596,11358,1247084,1260353,OK,OK,NULL,NULL,"Element OK.",433
1454597,11358,1247085,1260272,OK,OK,NULL,NULL,"Element OK.",433
1454598,11358,1247086,1260273,OK,OK,NULL,NULL,"Element OK.",433
1454599,11358,1247087,1260435,OK,OK,NULL,NULL,"Element OK.",433
1454600,11358,1247088,1260434,OK,OK,NULL,NULL,"Element OK.",433
1454601,11358,1247089,1260485,OK,OK,NULL,NULL,"Element OK.",433
1454602,11358,1247090,1260484,OK,OK,NULL,NULL,"Element OK.",433
1454603,11358,1247091,1260422,OK,OK,NULL,NULL,"Element OK.",433
1454604,11358,1247092,1260424,OK,OK,NULL,NULL,"Element OK.",433
1454605,11358,1247093,1260421,OK,OK,NULL,NULL,"Element OK.",433
1454606,11358,1247094,1260426,OK,OK,NULL,NULL,"Element OK.",433
1454607,11358,1247095,1260423,OK,OK,NULL,NULL,"Element OK.",433
1454608,11358,1247096,1260425,OK,OK,NULL,NULL,"Element OK.",433
1454609,11358,1247097,1260282,OK,OK,NULL,NULL,"Element OK.",433
1454610,11358,1247098,1260285,OK,OK,NULL,NULL,"Element OK.",433
1454611,11358,1247099,1260287,OK,OK,NULL,NULL,"Element OK.",433
1454612,11358,1247100,1260286,OK,OK,NULL,NULL,"Element OK.",433
1454613,11358,1247101,1260284,OK,OK,NULL,NULL,"Element OK.",433
1454614,11358,1247102,1260289,OK,OK,NULL,NULL,"Element OK.",433
1454615,11358,1247103,1260288,OK,OK,NULL,NULL,"Element OK.",433
1454616,11358,1247104,1260350,OK,OK,NULL,NULL,"Element OK.",433
1454617,11358,1247105,1260544,OK,OK,NULL,NULL,"Element OK.",433
1454618,11358,1247106,1260542,OK,OK,NULL,NULL,"Element OK.",433
1454619,11358,1247107,1260552,OK,OK,NULL,NULL,"Element OK.",433
1454620,11358,1247108,1260545,OK,OK,NULL,NULL,"Element OK.",433
1454621,11358,1247109,1260254,OK,OK,NULL,NULL,"Element OK.",433
1454622,11358,1247110,1260550,OK,OK,NULL,NULL,"Element OK.",433
1454623,11358,1247111,1260533,OK,OK,NULL,NULL,"Element OK.",433
1454624,11358,1247112,1260549,OK,OK,NULL,NULL,"Element OK.",433
1454625,11358,1247113,1260546,OK,OK,NULL,NULL,"Element OK.",433
1454626,11358,1247114,1260537,OK,OK,NULL,NULL,"Element OK.",433
1454627,11358,1247115,1260554,OK,OK,NULL,NULL,"Element OK.",433
1454628,11358,1247116,1260531,OK,OK,NULL,NULL,"Element OK.",433
1454629,11358,1247117,1260547,OK,OK,NULL,NULL,"Element OK.",433
1454630,11358,1247118,1260540,OK,OK,NULL,NULL,"Element OK.",433
1454631,11358,1247119,1260558,OK,OK,NULL,NULL,"Element OK.",433
1454632,11358,1247120,1260532,OK,OK,NULL,NULL,"Element OK.",433
1454633,11358,1247121,1260548,OK,OK,NULL,NULL,"Element OK.",433
1454634,11358,1247122,1260539,OK,OK,NULL,NULL,"Element OK.",433
1454635,11358,1247123,1260553,OK,OK,NULL,NULL,"Element OK.",433
1454636,11358,1247124,1260535,OK,OK,NULL,NULL,"Element OK.",433
1454637,11358,1247125,1260252,OK,OK,NULL,NULL,"Element OK.",433
1454638,11358,1247126,1260541,OK,OK,NULL,NULL,"Element OK.",433
1454639,11358,1247127,1260555,OK,OK,NULL,NULL,"Element OK.",433
1454640,11358,1247128,1260536,OK,OK,NULL,NULL,"Element OK.",433
1454641,11358,1247129,1260253,OK,OK,NULL,NULL,"Element OK.",433
1454642,11358,1247130,1260534,OK,OK,NULL,NULL,"Element OK.",433
1454643,11358,1247131,1260557,OK,OK,NULL,NULL,"Element OK.",433
1454644,11358,1247132,1260538,OK,OK,NULL,NULL,"Element OK.",433
1454645,11358,1247133,1260551,OK,OK,NULL,NULL,"Element OK.",433
1454646,11358,1247134,1260255,OK,OK,NULL,NULL,"Element OK.",433
1454647,11358,1247135,1260556,OK,OK,NULL,NULL,"Element OK.",433
1454648,11358,1247136,1260543,OK,OK,NULL,NULL,"Element OK.",433
1454649,11358,1247137,1260507,OK,OK,NULL,NULL,"Element OK.",433
1454650,11358,1247138,1260511,OK,OK,NULL,NULL,"Element OK.",433
1454651,11358,1247139,1260510,OK,OK,NULL,NULL,"Element OK.",433
1454652,11358,1247140,1260509,OK,OK,NULL,NULL,"Element OK.",433
1454653,11358,1247141,1260503,OK,OK,NULL,NULL,"Element OK.",433
1454654,11358,1247142,1260504,OK,OK,NULL,NULL,"Element OK.",433
1454655,11358,1247143,1260505,OK,OK,NULL,NULL,"Element OK.",433
1454656,11358,1247144,1260506,OK,OK,NULL,NULL,"Element OK.",433
1454657,11358,1247145,1260492,OK,OK,NULL,NULL,"Element OK.",433
1454658,11358,1247146,1260495,OK,OK,NULL,NULL,"Element OK.",433
1454659,11358,1247147,1260493,OK,OK,NULL,NULL,"Element OK.",433
1454660,11358,1247148,1260494,OK,OK,NULL,NULL,"Element OK.",433
